Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2017 inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2017 inflation-adjusted dollars)
1500000US250214061022,250214061022,"Block Group 2, Census Tract 4061.02, Norfolk County, Massachusetts",118462,50864
1500000US250214061023,250214061023,"Block Group 3, Census Tract 4061.02, Norfolk County, Massachusetts",225263,95255
1500000US250214061024,250214061024,"Block Group 4, Census Tract 4061.02, Norfolk County, Massachusetts",174432,44785
1500000US250214071001,250214071001,"Block Group 1, Census Tract 4071, Norfolk County, Massachusetts",151250,22179
1500000US250214071002,250214071002,"Block Group 2, Census Tract 4071, Norfolk County, Massachusetts",83319,29784
1500000US250214071003,250214071003,"Block Group 3, Census Tract 4071, Norfolk County, Massachusetts",76286,28126
1500000US250214071004,250214071004,"Block Group 4, Census Tract 4071, Norfolk County, Massachusetts",95938,35313
1500000US250214071005,250214071005,"Block Group 5, Census Tract 4071, Norfolk County, Massachusetts",108594,21829
1500000US250214081011,250214081011,"Block Group 1, Census Tract 4081.01, Norfolk County, Massachusetts",139816,23169
1500000US250214081012,250214081012,"Block Group 2, Census Tract 4081.01, Norfolk County, Massachusetts",94453,33134
1500000US250214081013,250214081013,"Block Group 3, Census Tract 4081.01, Norfolk County, Massachusetts",153902,30109
1500000US250214081014,250214081014,"Block Group 4, Census Tract 4081.01, Norfolk County, Massachusetts",109853,29786
1500000US250214081021,250214081021,"Block Group 1, Census Tract 4081.02, Norfolk County, Massachusetts",97188,10464
1500000US250214081022,250214081022,"Block Group 2, Census Tract 4081.02, Norfolk County, Massachusetts",102857,27401
1500000US250214081023,250214081023,"Block Group 3, Census Tract 4081.02, Norfolk County, Massachusetts",104306,30667
1500000US250214081024,250214081024,"Block Group 4, Census Tract 4081.02, Norfolk County, Massachusetts",117443,30154
1500000US250214091011,250214091011,"Block Group 1, Census Tract 4091.01, Norfolk County, Massachusetts",154044,20842
1500000US250214091012,250214091012,"Block Group 2, Census Tract 4091.01, Norfolk County, Massachusetts",108571,36885
1500000US250214091013,250214091013,"Block Group 3, Census Tract 4091.01, Norfolk County, Massachusetts",114559,37188
1500000US250214091021,250214091021,"Block Group 1, Census Tract 4091.02, Norfolk County, Massachusetts",121295,16160
1500000US250214091022,250214091022,"Block Group 2, Census Tract 4091.02, Norfolk County, Massachusetts",163281,26551
1500000US250214101001,250214101001,"Block Group 1, Census Tract 4101, Norfolk County, Massachusetts",98158,16415
1500000US250214101002,250214101002,"Block Group 2, Census Tract 4101, Norfolk County, Massachusetts",57241,15212
1500000US250214101003,250214101003,"Block Group 3, Census Tract 4101, Norfolk County, Massachusetts",88220,13512
1500000US250214101004,250214101004,"Block Group 4, Census Tract 4101, Norfolk County, Massachusetts",142847,32171
1500000US250214103001,250214103001,"Block Group 1, Census Tract 4103, Norfolk County, Massachusetts",107052,11401
1500000US250214103002,250214103002,"Block Group 2, Census Tract 4103, Norfolk County, Massachusetts",102500,15422
1500000US250214104001,250214104001,"Block Group 1, Census Tract 4104, Norfolk County, Massachusetts",119554,31153
1500000US250214104002,250214104002,"Block Group 2, Census Tract 4104, Norfolk County, Massachusetts",147759,34011
1500000US250214104003,250214104003,"Block Group 3, Census Tract 4104, Norfolk County, Massachusetts",173438,86549
1500000US250214104004,250214104004,"Block Group 4, Census Tract 4104, Norfolk County, Massachusetts",80119,14672
1500000US250214104005,250214104005,"Block Group 5, Census Tract 4104, Norfolk County, Massachusetts",60846,10033
1500000US250214111001,250214111001,"Block Group 1, Census Tract 4111, Norfolk County, Massachusetts",93733,11667
1500000US250214111002,250214111002,"Block Group 2, Census Tract 4111, Norfolk County, Massachusetts",128896,22595
1500000US250214111003,250214111003,"Block Group 3, Census Tract 4111, Norfolk County, Massachusetts",78269,36382
1500000US250214111004,250214111004,"Block Group 4, Census Tract 4111, Norfolk County, Massachusetts",77000,67713
1500000US250214111005,250214111005,"Block Group 5, Census Tract 4111, Norfolk County, Massachusetts",107206,24789
1500000US250214112001,250214112001,"Block Group 1, Census Tract 4112, Norfolk County, Massachusetts",127734,20630
1500000US250214112002,250214112002,"Block Group 2, Census Tract 4112, Norfolk County, Massachusetts",142500,50653
1500000US250214112003,250214112003,"Block Group 3, Census Tract 4112, Norfolk County, Massachusetts",112143,70965
1500000US250214112004,250214112004,"Block Group 4, Census Tract 4112, Norfolk County, Massachusetts",74946,24222
1500000US250214113011,250214113011,"Block Group 1, Census Tract 4113.01, Norfolk County, Massachusetts",155288,35201
1500000US250214113012,250214113012,"Block Group 2, Census Tract 4113.01, Norfolk County, Massachusetts",77974,27658
1500000US250214113013,250214113013,"Block Group 3, Census Tract 4113.01, Norfolk County, Massachusetts",107092,12410
1500000US250214113021,250214113021,"Block Group 1, Census Tract 4113.02, Norfolk County, Massachusetts",112019,26713
1500000US250214113022,250214113022,"Block Group 2, Census Tract 4113.02, Norfolk County, Massachusetts",150380,35045
1500000US250214113023,250214113023,"Block Group 3, Census Tract 4113.02, Norfolk County, Massachusetts",49292,8429
1500000US250214121001,250214121001,"Block Group 1, Census Tract 4121, Norfolk County, Massachusetts",99231,84821
1500000US250214121002,250214121002,"Block Group 2, Census Tract 4121, Norfolk County, Massachusetts",163281,64754
1500000US250214121003,250214121003,"Block Group 3, Census Tract 4121, Norfolk County, Massachusetts",151419,35154
1500000US250214121004,250214121004,"Block Group 4, Census Tract 4121, Norfolk County, Massachusetts",181313,33448
1500000US250214122001,250214122001,"Block Group 1, Census Tract 4122, Norfolk County, Massachusetts",175179,58782
1500000US250214122002,250214122002,"Block Group 2, Census Tract 4122, Norfolk County, Massachusetts",118510,23637
1500000US250214123001,250214123001,"Block Group 1, Census Tract 4123, Norfolk County, Massachusetts",157656,38801
1500000US250214123002,250214123002,"Block Group 2, Census Tract 4123, Norfolk County, Massachusetts",209453,68585
1500000US250214123003,250214123003,"Block Group 3, Census Tract 4123, Norfolk County, Massachusetts",122667,34762
1500000US250214123004,250214123004,"Block Group 4, Census Tract 4123, Norfolk County, Massachusetts",130417,41214
1500000US250214131001,250214131001,"Block Group 1, Census Tract 4131, Norfolk County, Massachusetts",111293,19127
1500000US250214131002,250214131002,"Block Group 2, Census Tract 4131, Norfolk County, Massachusetts",100743,18228
1500000US250214131003,250214131003,"Block Group 3, Census Tract 4131, Norfolk County, Massachusetts",90804,58430
1500000US250214131004,250214131004,"Block Group 4, Census Tract 4131, Norfolk County, Massachusetts",70125,33524
1500000US250214131005,250214131005,"Block Group 5, Census Tract 4131, Norfolk County, Massachusetts",66691,27163
1500000US250214132001,250214132001,"Block Group 1, Census Tract 4132, Norfolk County, Massachusetts",58403,11412
1500000US250214132002,250214132002,"Block Group 2, Census Tract 4132, Norfolk County, Massachusetts",114097,29296
1500000US250214132003,250214132003,"Block Group 3, Census Tract 4132, Norfolk County, Massachusetts",75405,27331
1500000US250214132004,250214132004,"Block Group 4, Census Tract 4132, Norfolk County, Massachusetts",54280,16964
1500000US250214133001,250214133001,"Block Group 1, Census Tract 4133, Norfolk County, Massachusetts",102516,11447
1500000US250214133002,250214133002,"Block Group 2, Census Tract 4133, Norfolk County, Massachusetts",119766,15845
1500000US250214133003,250214133003,"Block Group 3, Census Tract 4133, Norfolk County, Massachusetts",122031,16696
1500000US250214134011,250214134011,"Block Group 1, Census Tract 4134.01, Norfolk County, Massachusetts",52768,6471
1500000US250214134012,250214134012,"Block Group 2, Census Tract 4134.01, Norfolk County, Massachusetts",94722,22852
1500000US250214134013,250214134013,"Block Group 3, Census Tract 4134.01, Norfolk County, Massachusetts",91750,38367
1500000US250214134021,250214134021,"Block Group 1, Census Tract 4134.02, Norfolk County, Massachusetts",101838,54291
1500000US250214134022,250214134022,"Block Group 2, Census Tract 4134.02, Norfolk County, Massachusetts",82361,13362
1500000US250214134023,250214134023,"Block Group 3, Census Tract 4134.02, Norfolk County, Massachusetts",106010,27643
1500000US250214135001,250214135001,"Block Group 1, Census Tract 4135, Norfolk County, Massachusetts",111204,28544
1500000US250214135002,250214135002,"Block Group 2, Census Tract 4135, Norfolk County, Massachusetts",79141,20388
1500000US250214135003,250214135003,"Block Group 3, Census Tract 4135, Norfolk County, Massachusetts",82552,25320
1500000US250214141001,250214141001,"Block Group 1, Census Tract 4141, Norfolk County, Massachusetts",121714,38564
1500000US250214141002,250214141002,"Block Group 2, Census Tract 4141, Norfolk County, Massachusetts",120227,40774
1500000US250214141003,250214141003,"Block Group 3, Census Tract 4141, Norfolk County, Massachusetts",138170,46237
1500000US250214141004,250214141004,"Block Group 4, Census Tract 4141, Norfolk County, Massachusetts",101176,21441
1500000US250214142001,250214142001,"Block Group 1, Census Tract 4142, Norfolk County, Massachusetts",129866,21610
1500000US250214142002,250214142002,"Block Group 2, Census Tract 4142, Norfolk County, Massachusetts",183125,54622
1500000US250214142003,250214142003,"Block Group 3, Census Tract 4142, Norfolk County, Massachusetts",175268,56592
1500000US250214142004,250214142004,"Block Group 4, Census Tract 4142, Norfolk County, Massachusetts",185188,44785
1500000US250214143001,250214143001,"Block Group 1, Census Tract 4143, Norfolk County, Massachusetts",118824,21024
1500000US250214143002,250214143002,"Block Group 2, Census Tract 4143, Norfolk County, Massachusetts",77917,37310
1500000US250214143003,250214143003,"Block Group 3, Census Tract 4143, Norfolk County, Massachusetts",106637,45857
1500000US250214151011,250214151011,"Block Group 1, Census Tract 4151.01, Norfolk County, Massachusetts",125921,11969
1500000US250214151012,250214151012,"Block Group 2, Census Tract 4151.01, Norfolk County, Massachusetts",110357,19643
1500000US250214151021,250214151021,"Block Group 1, Census Tract 4151.02, Norfolk County, Massachusetts",102064,31034
1500000US250214151022,250214151022,"Block Group 2, Census Tract 4151.02, Norfolk County, Massachusetts",67826,32604
1500000US250214151023,250214151023,"Block Group 3, Census Tract 4151.02, Norfolk County, Massachusetts",90341,36776
1500000US250214151024,250214151024,"Block Group 4, Census Tract 4151.02, Norfolk County, Massachusetts",81469,34165
1500000US250214151025,250214151025,"Block Group 5, Census Tract 4151.02, Norfolk County, Massachusetts",75524,37090
1500000US250214152001,250214152001,"Block Group 1, Census Tract 4152, Norfolk County, Massachusetts",74622,20494
1500000US250214152002,250214152002,"Block Group 2, Census Tract 4152, Norfolk County, Massachusetts",85128,19224
1500000US250214153001,250214153001,"Block Group 1, Census Tract 4153, Norfolk County, Massachusetts",128015,21105
1500000US250214153002,250214153002,"Block Group 2, Census Tract 4153, Norfolk County, Massachusetts",113194,27301
1500000US250214161011,250214161011,"Block Group 1, Census Tract 4161.01, Norfolk County, Massachusetts",221167,112831
1500000US250214161012,250214161012,"Block Group 2, Census Tract 4161.01, Norfolk County, Massachusetts",140885,20775
1500000US250214161013,250214161013,"Block Group 3, Census Tract 4161.01, Norfolk County, Massachusetts",220547,33890
1500000US250214161014,250214161014,"Block Group 4, Census Tract 4161.01, Norfolk County, Massachusetts",42589,30416
1500000US250214161021,250214161021,"Block Group 1, Census Tract 4161.02, Norfolk County, Massachusetts",70750,31438
1500000US250214161022,250214161022,"Block Group 2, Census Tract 4161.02, Norfolk County, Massachusetts",163897,29460
1500000US250214162001,250214162001,"Block Group 1, Census Tract 4162, Norfolk County, Massachusetts",90878,41274
1500000US250214162002,250214162002,"Block Group 2, Census Tract 4162, Norfolk County, Massachusetts",99247,27232
1500000US250214162003,250214162003,"Block Group 3, Census Tract 4162, Norfolk County, Massachusetts",183327,51464
1500000US250214162004,250214162004,"Block Group 4, Census Tract 4162, Norfolk County, Massachusetts",74883,50786
1500000US250214162005,250214162005,"Block Group 5, Census Tract 4162, Norfolk County, Massachusetts",115917,41017
1500000US250214162006,250214162006,"Block Group 6, Census Tract 4162, Norfolk County, Massachusetts",108167,83564
1500000US250214162007,250214162007,"Block Group 7, Census Tract 4162, Norfolk County, Massachusetts",100855,26382
1500000US250214163001,250214163001,"Block Group 1, Census Tract 4163, Norfolk County, Massachusetts",175357,51614
1500000US250214163002,250214163002,"Block Group 2, Census Tract 4163, Norfolk County, Massachusetts",132829,36897
1500000US250214163003,250214163003,"Block Group 3, Census Tract 4163, Norfolk County, Massachusetts",140278,41012
1500000US250214163004,250214163004,"Block Group 4, Census Tract 4163, Norfolk County, Massachusetts",159261,27388
1500000US250214163005,250214163005,"Block Group 5, Census Tract 4163, Norfolk County, Massachusetts",-,**
